panel,method,station,mae,mse
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,PDR6,0.29026392586324951,0.12632412282954636
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,PDT8,0.43776435593187701,0.32758978768182667
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,SAM,0.75352880782697218,0.97199214309730964
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,SE51,0.6387614044974621,0.59343035086959217
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,SH1,0.43198804440175903,0.25072247011295834
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,TM10,0.47304042058463081,0.31296088808848171
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,TM9,0.71116208373986778,0.76692185925527989
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,WDB1,0.604468845323891,0.55458804997998368
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,Y64M,1.6224523349480404,4.096917010915174
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,Y68L,0.9857880762036878,1.568126881015629
hdb/native_grid_h24,half_var_long_repair_seasonal24_targets,Y68M,0.56432433950208394,0.57591125577777502
hdb/native_grid_h24,half_var_mean9,BM1,0.76949717688384389,0.87914975691227326
hdb/native_grid_h24,half_var_mean9,BM2,1.0955281978506817,1.9550942336611377
hdb/native_grid_h24,half_var_mean9,BRM3,0.71357632605618471,0.74738342960897486
hdb/native_grid_h24,half_var_mean9,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_mean9,J86M,0.46862958851934866,0.32531957380761689
hdb/native_grid_h24,half_var_mean9,NT15,0.49058332497755119,0.42316604898618487
hdb/native_grid_h24,half_var_mean9,PDQ5,1.1631700645775203,2.5371779984907725
hdb/native_grid_h24,half_var_mean9,PDR6,0.29893723214112622,0.13108024113251676
hdb/native_grid_h24,half_var_mean9,PDT8,0.56532364837762616,0.5389586763923786
hdb/native_grid_h24,half_var_mean9,SAM,0.70036424983130829,0.80282369609987392
hdb/native_grid_h24,half_var_mean9,SE51,0.64675888258858572,0.55628566429871107
hdb/native_grid_h24,half_var_mean9,SH1,0.43923707162505082,0.25853157327966181
hdb/native_grid_h24,half_var_mean9,TM10,0.49507300107233843,0.34236110671410386
hdb/native_grid_h24,half_var_mean9,TM9,0.68442258185904503,0.72984755649521982
hdb/native_grid_h24,half_var_mean9,WDB1,0.59125411587435128,0.55518780179897864
hdb/native_grid_h24,half_var_mean9,Y64M,1.6244225006676289,4.0845967468385247
hdb/native_grid_h24,half_var_mean9,Y68L,0.98516013464824093,1.5667114293969213
hdb/native_grid_h24,half_var_mean9,Y68M,0.56147363036399101,0.58283903048017371
hdb/native_grid_h24,half_var_median9,BM1,0.77316430436284977,0.88867505017232218
hdb/native_grid_h24,half_var_median9,BM2,1.0946023553235475,1.9454762379037374
hdb/native_grid_h24,half_var_median9,BRM3,0.71676764899695011,0.75546567528932507
hdb/native_grid_h24,half_var_median9,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_median9,J86M,0.46862434512151341,0.32559106759813888
hdb/native_grid_h24,half_var_median9,NT15,0.49066822461077725,0.42290030142422874
hdb/native_grid_h24,half_var_median9,PDQ5,1.162062956585346,2.5308923392803613
hdb/native_grid_h24,half_var_median9,PDR6,0.29925356839195577,0.13134486876042645
hdb/native_grid_h24,half_var_median9,PDT8,0.56646538219673537,0.54018042157872914
hdb/native_grid_h24,half_var_median9,SAM,0.70198284896443319,0.80061258907799815
hdb/native_grid_h24,half_var_median9,SE51,0.62080886733337004,0.52840319226205557
hdb/native_grid_h24,half_var_median9,SH1,0.43914186169902897,0.25850828506163576
hdb/native_grid_h24,half_var_median9,TM10,0.49500136808607098,0.34237919842560438
hdb/native_grid_h24,half_var_median9,TM9,0.68392226034826475,0.72963223781657771
hdb/native_grid_h24,half_var_median9,WDB1,0.59421574946117617,0.56155542882793652
hdb/native_grid_h24,half_var_median9,Y64M,1.6237378146625137,4.0811238946425616
hdb/native_grid_h24,half_var_median9,Y68L,0.98493968107464303,1.5664002854015153
hdb/native_grid_h24,half_var_median9,Y68M,0.56143920150699989,0.58304190536263911
hdb/native_grid_h24,half_var_native_long_prefix_peer,BM1,0.69637017054134653,0.73823357630137931
hdb/native_grid_h24,half_var_native_long_prefix_peer,BM2,1.0384743811809165,1.7594473230683292
hdb/native_grid_h24,half_var_native_long_prefix_peer,BRM3,0.75596548695252086,0.84722049098118923
hdb/native_grid_h24,half_var_native_long_prefix_peer,CCKC,1.1486387152145736,1.8479051932998318
hdb/native_grid_h24,half_var_native_long_prefix_peer,J86M,0.45151448903441993,0.29251006784564249
hdb/native_grid_h24,half_var_native_long_prefix_peer,NT15,0.48246259239623907,0.41400414143469921
hdb/native_grid_h24,half_var_native_long_prefix_peer,PDQ5,1.1648396893524033,2.5755771563441456
hdb/native_grid_h24,half_var_native_long_prefix_peer,PDR6,0.29555113209692191,0.12721867610099508
hdb/native_grid_h24,half_var_native_long_prefix_peer,PDT8,0.45516699457141035,0.3491652638111149
hdb/native_grid_h24,half_var_native_long_prefix_peer,SAM,0.77681343632951005,1.044274524449101
hdb/native_grid_h24,half_var_native_long_prefix_peer,SE51,0.6091665705348428,0.51540784051903454
hdb/native_grid_h24,half_var_native_long_prefix_peer,SH1,0.43323721836830592,0.25290630592500962
hdb/native_grid_h24,half_var_native_long_prefix_peer,TM10,0.4720328509412724,0.31210960448568192
hdb/native_grid_h24,half_var_native_long_prefix_peer,TM9,0.6625202061029335,0.65617407818407059
hdb/native_grid_h24,half_var_native_long_prefix_peer,WDB1,0.587906752597122,0.51743871271475994
hdb/native_grid_h24,half_var_native_long_prefix_peer,Y64M,1.5960657607268862,3.9680697538870096
hdb/native_grid_h24,half_var_native_long_prefix_peer,Y68L,0.98490317571324493,1.5608014055083459
hdb/native_grid_h24,half_var_native_long_prefix_peer,Y68M,0.56172436006171278,0.58396615094547688
hdb/native_grid_h24,half_var_native_long_prefix_targets,BM1,0.68420176679467515,0.66857126657372201
hdb/native_grid_h24,half_var_native_long_prefix_targets,BM2,1.0533330610268459,1.8114325934786388
hdb/native_grid_h24,half_var_native_long_prefix_targets,BRM3,0.7585866336087832,0.85139679160621162
hdb/native_grid_h24,half_var_native_long_prefix_targets,CCKC,1.1633168902493038,1.9062197710379158
hdb/native_grid_h24,half_var_native_long_prefix_targets,J86M,0.45592887639215157,0.30058949847479527
hdb/native_grid_h24,half_var_native_long_prefix_targets,NT15,0.49551498402186944,0.43091085869739509
hdb/native_grid_h24,half_var_native_long_prefix_targets,PDQ5,1.1683158423673647,2.5902172579016449
hdb/native_grid_h24,half_var_native_long_prefix_targets,PDR6,0.29071040625169214,0.12633308313398159
hdb/native_grid_h24,half_var_native_long_prefix_targets,PDT8,0.43817766187291485,0.32894393846012737
hdb/native_grid_h24,half_var_native_long_prefix_targets,SAM,0.75722655890458701,0.99555406352055698
hdb/native_grid_h24,half_var_native_long_prefix_targets,SE51,0.61280910024969537,0.52089299501448882
hdb/native_grid_h24,half_var_native_long_prefix_targets,SH1,0.43393155039176756,0.25269380520631451
hdb/native_grid_h24,half_var_native_long_prefix_targets,TM10,0.47268107000204607,0.31290711309356145
hdb/native_grid_h24,half_var_native_long_prefix_targets,TM9,0.71076793456091825,0.76595879667338329
hdb/native_grid_h24,half_var_native_long_prefix_targets,WDB1,0.59533834923842477,0.52699944866616455
hdb/native_grid_h24,half_var_native_long_prefix_targets,Y64M,1.6115627526120915,4.0390170706147179
hdb/native_grid_h24,half_var_native_long_prefix_targets,Y68L,0.98328389632863189,1.5618798577544009
hdb/native_grid_h24,half_var_native_long_prefix_targets,Y68M,0.56123975939852766,0.57946008689779116
hdb/native_grid_h24,half_var_native_long_raw_peer,BM1,0.69637014077258086,0.7382335348308553
hdb/native_grid_h24,half_var_native_long_raw_peer,BM2,1.0384744177599443,1.7594473856301434
hdb/native_grid_h24,half_var_native_long_raw_peer,BRM3,0.7559655270721235,0.84722057237289028
hdb/native_grid_h24,half_var_native_long_raw_peer,CCKC,1.1486386500319177,1.8479048970888463
hdb/native_grid_h24,half_var_native_long_raw_peer,J86M,0.45151446345266055,0.29251004315579732
hdb/native_grid_h24,half_var_native_long_raw_peer,NT15,0.48246261893640963,0.41400421337975735
hdb/native_grid_h24,half_var_native_long_raw_peer,PDQ5,1.1648396665540324,2.5755770630744217
hdb/native_grid_h24,half_var_native_long_raw_peer,PDR6,0.29555115716871461,0.12721868767441077
hdb/native_grid_h24,half_var_native_long_raw_peer,PDT8,0.45516696227147158,0.34916524694812134
hdb/native_grid_h24,half_var_native_long_raw_peer,SAM,0.77681350971017094,1.0442746102220088
hdb/native_grid_h24,half_var_native_long_raw_peer,SE51,0.60916658772374976,0.51540788842643814
hdb/native_grid_h24,half_var_native_long_raw_peer,SH1,0.43323723651009849,0.25290631779644168
hdb/native_grid_h24,half_var_native_long_raw_peer,TM10,0.47203284249064792,0.31210960031567558
hdb/native_grid_h24,half_var_native_long_raw_peer,TM9,0.66252021700094033,0.65617407711533715
hdb/native_grid_h24,half_var_native_long_raw_peer,WDB1,0.58790678035900001,0.5174387564679479
hdb/native_grid_h24,half_var_native_long_raw_peer,Y64M,1.5960657500853705,3.9680697135225556
hdb/native_grid_h24,half_var_native_long_raw_peer,Y68L,0.98490316783889098,1.5608014336832687
hdb/native_grid_h24,half_var_native_long_raw_peer,Y68M,0.56172431107749121,0.58396622252753927
hdb/native_grid_h24,half_var_native_long_raw_targets,BM1,0.68420174388667498,0.66857120040577955
hdb/native_grid_h24,half_var_native_long_raw_targets,BM2,1.0533331093124261,1.811432669013773
hdb/native_grid_h24,half_var_native_long_raw_targets,BRM3,0.75858664710674151,0.85139682686721974
hdb/native_grid_h24,half_var_native_long_raw_targets,CCKC,1.1633167802838087,1.9062194124290901
hdb/native_grid_h24,half_var_native_long_raw_targets,J86M,0.45592889486011667,0.30058952111240439
hdb/native_grid_h24,half_var_native_long_raw_targets,NT15,0.49551499698184964,0.43091091417367133
hdb/native_grid_h24,half_var_native_long_raw_targets,PDQ5,1.1683158442344141,2.5902172839181183
hdb/native_grid_h24,half_var_native_long_raw_targets,PDR6,0.29071041679827819,0.12633308415833261
hdb/native_grid_h24,half_var_native_long_raw_targets,PDT8,0.43817764107833801,0.32894391498658393
hdb/native_grid_h24,half_var_native_long_raw_targets,SAM,0.75722661683342374,0.99555416602503133
hdb/native_grid_h24,half_var_native_long_raw_targets,SE51,0.61280911201980404,0.52089299907369613
hdb/native_grid_h24,half_var_native_long_raw_targets,SH1,0.43393155748153234,0.252693810571472
hdb/native_grid_h24,half_var_native_long_raw_targets,TM10,0.47268106353368855,0.31290709881128914
hdb/native_grid_h24,half_var_native_long_raw_targets,TM9,0.71076793000044169,0.76595878457427391
hdb/native_grid_h24,half_var_native_long_raw_targets,WDB1,0.59533835977470273,0.52699950468571544
hdb/native_grid_h24,half_var_native_long_raw_targets,Y64M,1.6115627514792898,4.0390170994538863
hdb/native_grid_h24,half_var_native_long_raw_targets,Y68L,0.98328388694056168,1.5618798534998977
hdb/native_grid_h24,half_var_native_long_raw_targets,Y68M,0.56123973608279076,0.57946000032213452
hdb/native_grid_h24,half_var_native_observation_attention,BM1,0.76864554880645508,0.87900498382132808
hdb/native_grid_h24,half_var_native_observation_attention,BM2,1.0981705755862738,1.9535763567979476
hdb/native_grid_h24,half_var_native_observation_attention,BRM3,0.72632479023079888,0.78722241516032465
hdb/native_grid_h24,half_var_native_observation_attention,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_native_observation_attention,J86M,0.468954764633979,0.32535155647913133
hdb/native_grid_h24,half_var_native_observation_attention,NT15,0.48103665348367541,0.40943991914906869
hdb/native_grid_h24,half_var_native_observation_attention,PDQ5,1.1676338467415031,2.5574659278252114
hdb/native_grid_h24,half_var_native_observation_attention,PDR6,0.29663857145267913,0.12976324965433636
hdb/native_grid_h24,half_var_native_observation_attention,PDT8,0.49570843820370347,0.4222714903907091
hdb/native_grid_h24,half_var_native_observation_attention,SAM,0.70151957140542476,0.82234941519102878
hdb/native_grid_h24,half_var_native_observation_attention,SE51,0.63084253341199226,0.5508205324968064
hdb/native_grid_h24,half_var_native_observation_attention,SH1,0.43846956849297297,0.25580019777410984
hdb/native_grid_h24,half_var_native_observation_attention,TM10,0.49603043009331449,0.34412635862228019
hdb/native_grid_h24,half_var_native_observation_attention,TM9,0.69819532123678008,0.7580593525622118
hdb/native_grid_h24,half_var_native_observation_attention,WDB1,0.59792653283288921,0.5696993269112387
hdb/native_grid_h24,half_var_native_observation_attention,Y64M,1.6226022269702529,4.0737194255115119
hdb/native_grid_h24,half_var_native_observation_attention,Y68L,0.98558698503337683,1.5682404764921685
hdb/native_grid_h24,half_var_native_observation_attention,Y68M,0.56058067110481635,0.58342433969845731
hdb/native_grid_h24,half_var_native_peer192,BM1,0.77206685696876676,0.88945430822648319
hdb/native_grid_h24,half_var_native_peer192,BM2,1.0942548857006575,1.9374197610624484
hdb/native_grid_h24,half_var_native_peer192,BRM3,0.7058222040585842,0.74188571706456441
hdb/native_grid_h24,half_var_native_peer192,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_native_peer192,J86M,0.47038265536686341,0.32789795313655656
hdb/native_grid_h24,half_var_native_peer192,NT15,0.48238588269404231,0.41111310834219045
hdb/native_grid_h24,half_var_native_peer192,PDQ5,1.1665675875483537,2.5499861957596557
hdb/native_grid_h24,half_var_native_peer192,PDR6,0.29685548618158386,0.13001447464561619
hdb/native_grid_h24,half_var_native_peer192,PDT8,0.48536562844400222,0.40581552458640735
hdb/native_grid_h24,half_var_native_peer192,SAM,0.70295352105338615,0.82262892069721238
hdb/native_grid_h24,half_var_native_peer192,SE51,0.62396806492399437,0.53714881171394668
hdb/native_grid_h24,half_var_native_peer192,SH1,0.43847039395521498,0.255667436740526
hdb/native_grid_h24,half_var_native_peer192,TM10,0.49557537695818266,0.3434858851067798
hdb/native_grid_h24,half_var_native_peer192,TM9,0.69985389343125703,0.76100749248973165
hdb/native_grid_h24,half_var_native_peer192,WDB1,0.59983999597309512,0.57422209697444804
hdb/native_grid_h24,half_var_native_peer192,Y64M,1.6228947442150687,4.0753711669488997
hdb/native_grid_h24,half_var_native_peer192,Y68L,0.98551261582138527,1.5679853032529547
hdb/native_grid_h24,half_var_native_peer192,Y68M,0.56058588154418043,0.58299189257281736
hdb/native_grid_h24,half_var_native_peer336,BM1,0.71723401257412234,0.78995761223878669
hdb/native_grid_h24,half_var_native_peer336,BM2,1.0708987187219805,1.8692739930402342
hdb/native_grid_h24,half_var_native_peer336,BRM3,0.74946574404572019,0.83307398484185857
hdb/native_grid_h24,half_var_native_peer336,CCKC,1.1843708821306318,1.9245661228381357
hdb/native_grid_h24,half_var_native_peer336,J86M,0.45384997249947578,0.30116911094922616
hdb/native_grid_h24,half_var_native_peer336,NT15,0.48355861502303826,0.41441968958712572
hdb/native_grid_h24,half_var_native_peer336,PDQ5,1.1675075401455473,2.5744394945363531
hdb/native_grid_h24,half_var_native_peer336,PDR6,0.30273156941974499,0.13447223863955651
hdb/native_grid_h24,half_var_native_peer336,PDT8,0.49921153150474185,0.41456505920180053
hdb/native_grid_h24,half_var_native_peer336,SAM,0.71096014040064359,0.87972424689773909
hdb/native_grid_h24,half_var_native_peer336,SE51,0.61299416823078323,0.52173560466445035
hdb/native_grid_h24,half_var_native_peer336,SH1,0.43211227794376922,0.24921722564819859
hdb/native_grid_h24,half_var_native_peer336,TM10,0.47935858790228947,0.32085718111349792
hdb/native_grid_h24,half_var_native_peer336,TM9,0.68989938843185472,0.69835649859195659
hdb/native_grid_h24,half_var_native_peer336,WDB1,0.57763089811504731,0.52394968264781694
hdb/native_grid_h24,half_var_native_peer336,Y64M,1.6124708109040138,4.0305228895086573
hdb/native_grid_h24,half_var_native_peer336,Y68L,0.98487238743069161,1.5643855493916903
hdb/native_grid_h24,half_var_native_peer336,Y68M,0.55985434877179829,0.58498282233584498
hdb/native_grid_h24,half_var_native_target192,BM1,0.70086089820101405,0.74392147146537702
hdb/native_grid_h24,half_var_native_target192,BM2,1.0697165548718774,1.8754083885474717
hdb/native_grid_h24,half_var_native_target192,BRM3,0.69400896366117304,0.71104483030380006
hdb/native_grid_h24,half_var_native_target192,CCKC,1.1479266535022246,1.7781090201931264
hdb/native_grid_h24,half_var_native_target192,J86M,0.48202514549243514,0.34536898115429926
hdb/native_grid_h24,half_var_native_target192,NT15,0.46132582423502355,0.37731930562177668
hdb/native_grid_h24,half_var_native_target192,PDQ5,1.1680584454619989,2.5659250568017673
hdb/native_grid_h24,half_var_native_target192,PDR6,0.29093236189647148,0.12446527247033257
hdb/native_grid_h24,half_var_native_target192,PDT8,0.4683198205444643,0.38047673822764905
hdb/native_grid_h24,half_var_native_target192,SAM,0.70083372808087452,0.82777456259353055
hdb/native_grid_h24,half_var_native_target192,SE51,0.62997235682101316,0.54761802585763397
hdb/native_grid_h24,half_var_native_target192,SH1,0.43701919035564279,0.25291659011394491
hdb/native_grid_h24,half_var_native_target192,TM10,0.49886305911270901,0.34920520213080547
hdb/native_grid_h24,half_var_native_target192,TM9,0.74391354177720204,0.85260800266251746
hdb/native_grid_h24,half_var_native_target192,WDB1,0.61686046459356003,0.60502988532929658
hdb/native_grid_h24,half_var_native_target192,Y64M,1.6290336076451166,4.1066026082234641
hdb/native_grid_h24,half_var_native_target192,Y68L,0.98576543637278069,1.5685979630467213
hdb/native_grid_h24,half_var_native_target192,Y68M,0.56118533539079396,0.58619277531952607
hdb/native_grid_h24,half_var_native_targets_only,BM1,0.70086089820101405,0.74392147146537702
hdb/native_grid_h24,half_var_native_targets_only,BM2,1.0697165548718774,1.8754083885474717
hdb/native_grid_h24,half_var_native_targets_only,BRM3,0.69400896366117304,0.71104483030380006
hdb/native_grid_h24,half_var_native_targets_only,CCKC,1.1479266535022246,1.7781090201931264
hdb/native_grid_h24,half_var_native_targets_only,J86M,0.48202514549243514,0.34536898115429926
hdb/native_grid_h24,half_var_native_targets_only,NT15,0.46132582423502355,0.37731930562177668
hdb/native_grid_h24,half_var_native_targets_only,PDQ5,1.1680584454619989,2.5659250568017673
hdb/native_grid_h24,half_var_native_targets_only,PDR6,0.29093236189647148,0.12446527247033257
hdb/native_grid_h24,half_var_native_targets_only,PDT8,0.4683198205444643,0.38047673822764905
hdb/native_grid_h24,half_var_native_targets_only,SAM,0.70083372808087452,0.82777456259353055
hdb/native_grid_h24,half_var_native_targets_only,SE51,0.62997235682101316,0.54761802585763397
hdb/native_grid_h24,half_var_native_targets_only,SH1,0.43701919035564279,0.25291659011394491
hdb/native_grid_h24,half_var_native_targets_only,TM10,0.49886305911270901,0.34920520213080547
hdb/native_grid_h24,half_var_native_targets_only,TM9,0.74391354177720204,0.85260800266251746
hdb/native_grid_h24,half_var_native_targets_only,WDB1,0.61686046459356003,0.60502988532929658
hdb/native_grid_h24,half_var_native_targets_only,Y64M,1.6290336076451166,4.1066026082234641
hdb/native_grid_h24,half_var_native_targets_only,Y68L,0.98576543637278069,1.5685979630467213
hdb/native_grid_h24,half_var_native_targets_only,Y68M,0.56118533539079396,0.58619277531952607
hdb/native_grid_h24,half_var_natural_lora,BM1,0.81438802881314487,1.0007734170974441
hdb/native_grid_h24,half_var_natural_lora,BM2,1.1023504390088215,1.9683479003153053
hdb/native_grid_h24,half_var_natural_lora,BRM3,0.71951260259209282,0.78182503191045349
hdb/native_grid_h24,half_var_natural_lora,CCKC,1.1629790277991603,1.8980926739140016
hdb/native_grid_h24,half_var_natural_lora,J86M,0.47242823475269624,0.32761795827875639
hdb/native_grid_h24,half_var_natural_lora,NT15,0.48157713912704297,0.41554563155650542
hdb/native_grid_h24,half_var_natural_lora,PDQ5,1.1618605622606881,2.5341119307078563
hdb/native_grid_h24,half_var_natural_lora,PDR6,0.28909924820885863,0.12450691743239897
hdb/native_grid_h24,half_var_natural_lora,PDT8,0.46786061261399503,0.3742630055396744
hdb/native_grid_h24,half_var_natural_lora,SAM,0.70526712206577691,0.8236331806999756
hdb/native_grid_h24,half_var_natural_lora,SE51,0.6214421764629956,0.53620794715311404
hdb/native_grid_h24,half_var_natural_lora,SH1,0.44011313506290728,0.25483920323808368
hdb/native_grid_h24,half_var_natural_lora,TM10,0.49307173946211114,0.3355847432006136
hdb/native_grid_h24,half_var_natural_lora,TM9,0.70242650060266831,0.7732306926054735
hdb/native_grid_h24,half_var_natural_lora,WDB1,0.60805464035596568,0.59461226992835947
hdb/native_grid_h24,half_var_natural_lora,Y64M,1.6184660043227499,4.0660016290965411
hdb/native_grid_h24,half_var_natural_lora,Y68L,0.98534075327875603,1.5700194600799382
hdb/native_grid_h24,half_var_natural_lora,Y68M,0.56116965936921803,0.58625980143164547
hdb/native_grid_h24,half_var_proxy_pool_only_mean,BM1,0.76676737188069954,0.87326975158888409
hdb/native_grid_h24,half_var_proxy_pool_only_mean,BM2,1.1162255781001515,2.0026467296074406
hdb/native_grid_h24,half_var_proxy_pool_only_mean,BRM3,0.72133559984731432,0.75655326050437399
hdb/native_grid_h24,half_var_proxy_pool_only_mean,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_proxy_pool_only_mean,J86M,0.47489774647936789,0.3330435433518546
hdb/native_grid_h24,half_var_proxy_pool_only_mean,NT15,0.47737252238845651,0.40293954186213332
hdb/native_grid_h24,half_var_proxy_pool_only_mean,PDQ5,1.1721933679051828,2.5797429020817653
hdb/native_grid_h24,half_var_proxy_pool_only_mean,PDR6,0.29618692457812384,0.13144948347879842
hdb/native_grid_h24,half_var_proxy_pool_only_mean,PDT8,0.47424401228200463,0.38741814697013943
hdb/native_grid_h24,half_var_proxy_pool_only_mean,SAM,0.69767214293955471,0.80814522999633076
hdb/native_grid_h24,half_var_proxy_pool_only_mean,SE51,0.67201189801233108,0.59628207263423771
hdb/native_grid_h24,half_var_proxy_pool_only_mean,SH1,0.43814280483553386,0.25653435588562407
hdb/native_grid_h24,half_var_proxy_pool_only_mean,TM10,0.49558177473034914,0.34310758443079781
hdb/native_grid_h24,half_var_proxy_pool_only_mean,TM9,0.72700682133409456,0.81695534495492894
hdb/native_grid_h24,half_var_proxy_pool_only_mean,WDB1,0.59849001540499214,0.5756700544419191
hdb/native_grid_h24,half_var_proxy_pool_only_mean,Y64M,1.6301442361252085,4.1144335624422048
hdb/native_grid_h24,half_var_proxy_pool_only_mean,Y68L,0.98598436009382928,1.5664004449692335
hdb/native_grid_h24,half_var_proxy_pool_only_mean,Y68M,0.56137091279661766,0.5820886487161
hdb/native_grid_h24,half_var_proxy_pool_only_median,BM1,0.76239432679870234,0.86475762776721465
hdb/native_grid_h24,half_var_proxy_pool_only_median,BM2,1.1077803355768323,1.9868636766621475
hdb/native_grid_h24,half_var_proxy_pool_only_median,BRM3,0.72295784861813861,0.76152353459253241
hdb/native_grid_h24,half_var_proxy_pool_only_median,CCKC,1.1529336561668735,1.7629892186863192
hdb/native_grid_h24,half_var_proxy_pool_only_median,J86M,0.47455097422306058,0.33241850241706195
hdb/native_grid_h24,half_var_proxy_pool_only_median,NT15,0.47787636484865503,0.40353177324559908
hdb/native_grid_h24,half_var_proxy_pool_only_median,PDQ5,1.1724082688348141,2.580026219033019
hdb/native_grid_h24,half_var_proxy_pool_only_median,PDR6,0.29622416216602609,0.13147074236585829
hdb/native_grid_h24,half_var_proxy_pool_only_median,PDT8,0.47255227499862129,0.38410427464190922
hdb/native_grid_h24,half_var_proxy_pool_only_median,SAM,0.70231160290884009,0.81278214549138761
hdb/native_grid_h24,half_var_proxy_pool_only_median,SE51,0.6359238700468467,0.55036749652441341
hdb/native_grid_h24,half_var_proxy_pool_only_median,SH1,0.43795330957553452,0.25611928634155251
hdb/native_grid_h24,half_var_proxy_pool_only_median,TM10,0.49568502548420801,0.34323154762315256
hdb/native_grid_h24,half_var_proxy_pool_only_median,TM9,0.72562067542819264,0.81420320546121672
hdb/native_grid_h24,half_var_proxy_pool_only_median,WDB1,0.59915665440941224,0.57852276080295806
hdb/native_grid_h24,half_var_proxy_pool_only_median,Y64M,1.630507338928836,4.1160201223653088
hdb/native_grid_h24,half_var_proxy_pool_only_median,Y68L,0.98592446156504143,1.5664967990068757
hdb/native_grid_h24,half_var_proxy_pool_only_median,Y68M,0.56138818986517958,0.58206174353637674
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,BM1,0.76806975114852727,0.87617322930720554
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,BM2,1.120549382791838,2.0244507713047497
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,BRM3,0.71800644843746941,0.75443091031093357
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,CCKC,1.163248734922957,1.770572756335286
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,J86M,0.47945259699434606,0.33960319696697583
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,NT15,0.48097027315672891,0.40694123614950362
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,PDQ5,1.1774943916585356,2.6036813098176799
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,PDR6,0.29987344381432424,0.1303641315649352
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,PDT8,0.5601066149435534,0.52882123322981767
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,SAM,0.69877774152133409,0.79023536922013005
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,SE51,0.62112072659585638,0.52793717383769811
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,SH1,0.43841414424479419,0.25697490010171675
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,TM10,0.49523574899376055,0.34265141238465413
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,TM9,0.71944926298101064,0.78100812107739159
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,WDB1,0.59708620520200117,0.5604519858834266
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,Y64M,1.6243195837799784,4.0835910178859871
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,Y68L,0.98531128871602203,1.5659205106170855
hdb/native_grid_h24,half_var_query_aux_both_gaussian_short,Y68M,0.56151580837669746,0.58260002232453234
hdb/native_grid_h24,half_var_query_aux_both_native_long,BM1,0.69623244623693115,0.71531041530577211
hdb/native_grid_h24,half_var_query_aux_both_native_long,BM2,1.0175326543175325,1.7170573923446035
hdb/native_grid_h24,half_var_query_aux_both_native_long,BRM3,0.7430535963191166,0.81938541206600291
hdb/native_grid_h24,half_var_query_aux_both_native_long,CCKC,1.1436965792416787,1.8085751626482796
hdb/native_grid_h24,half_var_query_aux_both_native_long,J86M,0.45736917505808733,0.30000563986959827
hdb/native_grid_h24,half_var_query_aux_both_native_long,NT15,0.47327170836550458,0.40164791467067273
hdb/native_grid_h24,half_var_query_aux_both_native_long,PDQ5,1.1628890689539699,2.5670489216005659
hdb/native_grid_h24,half_var_query_aux_both_native_long,PDR6,0.29614660717827623,0.12902845504998076
hdb/native_grid_h24,half_var_query_aux_both_native_long,PDT8,0.45441563244804184,0.34548132040978785
hdb/native_grid_h24,half_var_query_aux_both_native_long,SAM,0.77036040731328148,1.0406790336100398
hdb/native_grid_h24,half_var_query_aux_both_native_long,SE51,0.61019648074412114,0.5164131645346054
hdb/native_grid_h24,half_var_query_aux_both_native_long,SH1,0.43226405294500703,0.25077832040239434
hdb/native_grid_h24,half_var_query_aux_both_native_long,TM10,0.4719318303136949,0.31199368200042804
hdb/native_grid_h24,half_var_query_aux_both_native_long,TM9,0.69167084137670576,0.70968320481060798
hdb/native_grid_h24,half_var_query_aux_both_native_long,WDB1,0.59554990367685168,0.53120216549327193
